,fluxes,equ,ec-code,kcat_MW,E
rxn07876,0.0,cpd06739_c0 + h2o_c + nad_c --> cpd15166_c0 + 2.0 h_c + nadh_c,,150.047806,0.0
rxn07885,0.0,cpd08238_c0 + h2o_c + nad_c --> cpd15166_c0 + 2.0 h_c + nadh_c,,443.3553272,0.0
rxn07946,0.0,2agpe120_c + atp_c + ddca_c --> amp_c + h_c + pe120_c + ppi_c,,,
rxn07947,0.0,2agpe140_c + atp_c + ttdca_c --> amp_c + h_c + pe140_c + ppi_c,,,
rxn07948,0.0,2agpe141_c + atp_c + ttdcea_c --> amp_c + h_c + pe141_c + ppi_c,,,
rxn07949,0.0,2agpe160_c + atp_c + hdca_c --> amp_c + h_c + pe160_c + ppi_c,,,
rxn07950,0.0,2agpe161_c + atp_c + hdcea_c --> amp_c + h_c + pe161_c + ppi_c,,,
rxn07951,0.0,2agpe180_c + atp_c + ocdca_c --> amp_c + h_c + pe180_c + ppi_c,,,
rxn07952,0.0,2agpe181_c + atp_c + ocdcea_c --> amp_c + h_c + pe181_c + ppi_c,,,
rxn07960,0.0,2agpg120_c + atp_c + ddca_c --> amp_c + h_c + pg120_c + ppi_c,,,
rxn07961,0.0,2agpg140_c + atp_c + ttdca_c --> amp_c + h_c + pg140_c + ppi_c,,,
rxn07962,0.0,2agpg141_c + atp_c + ttdcea_c --> amp_c + h_c + pg141_c + ppi_c,,,
rxn07963,0.0,2agpg160_c + atp_c + hdca_c --> amp_c + h_c + pg160_c + ppi_c,,,
rxn07964,0.0,2agpg161_c + atp_c + hdcea_c --> amp_c + h_c + pg161_c + ppi_c,,,
rxn07965,0.0,2agpg180_c + atp_c + ocdca_c --> amp_c + h_c + pg180_c + ppi_c,,,
rxn07966,0.0,2agpg181_c + atp_c + ocdcea_c --> amp_c + h_c + pg181_c + ppi_c,,,
rxn07976,0.0036811352323054317,3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c,,,
rxn07977,0.0036811352323054313,3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c,,,
rxn07978,0.0036567681844164803,3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c,,,
rxn07979,2.1709898348647673e-13,3hoctaACP_c --> cpd15572_c0 + h2o_c,,,
rxn07980,0.0031187771176785736,3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c,,,
rxn07981,0.0,3haACP_c --> but2eACP_c + h2o_c,,,
rxn07987,0.003681135232305432,3ocddec5eACP_c + h_c + nadph_c --> 3hcddec5eACP_c + nadp_c,,321.1706857,1.1461616505511083e-05
rxn07989,0.0036811352323054313,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,,336.2308391,1.0948237949138887e-05
rxn07991,0.00365676818441648,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,,155.1994247,2.356173801214148e-05
rxn07992,0.0,3ooctdACP_c + h_c + nadph_c --> 3hoctaACP_c + nadp_c,,353.5029416,0.0
rxn07993,0.0031187771176785736,3ocvac11eACP_c + h_c + nadph_c --> 3hcvac11eACP_c + nadp_c,,141.1494787,2.2095562423629222e-05
rxn07997,0.0036811352323054317,cdec3eACP_c + h_c + malACP_c --> 3ocddec5eACP_c + ACP_c + co2_c,,794.9415987,4.6306989574144065e-06
rxn07998,0.0036811352323054313,cddec5eACP_c + h_c + malACP_c --> 3ocmrs7eACP_c + ACP_c + co2_c,,304.1041106,1.2104851937195192e-05
rxn08000,0.0036567681844164794,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,,222.5350779,1.6432322575498462e-05
rxn08001,2.170989834864767e-13,h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c,,342.1798084,6.344587791477549e-16
rxn08002,0.003118777117678574,h_c + hdeACP_c + malACP_c --> 3ocvac11eACP_c + ACP_c + co2_c,,337.8419664,9.231467454774364e-06
rxn08014,0.0,ACP_c + atp_c + ttdca_c --> amp_c + h_c + myrsACP_c + ppi_c,6.2.1.20,,
rxn08015,0.0,ACP_c + atp_c + ttdcea_c --> amp_c + h_c + ppi_c + tdeACP_c,,,
rxn08017,0.0,ACP_c + atp_c + hdcea_c --> amp_c + h_c + hdeACP_c + ppi_c,,,
rxn08018,0.0,ACP_c + atp_c + ocdcea_c --> amp_c + h_c + octeACP_c + ppi_c,,,
rxn08019,0.0,ACP_c + atp_c + ocdca_c --> amp_c + cpd15268_c0 + h_c + ppi_c,6.2.1.20,,
rxn08020,0.0,ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + h_c + ppi_c,6.2.1.47,,
rxn08032,0.0,acald_p --> acald_e,,,
rxn08033,0.0,acald_p --> acald_c,,,
rxn08044,0.0,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c,,546.1410093,0.0
rxn08061,0.0,ac_p + h_p --> ac_c + h_c,,,
rxn08062,0.0,ac_p + na1_p --> ac_c + na1_c,,,
rxn08063,0.0,ac_e --> ac_p,,,
rxn08075,0.0,anhgm3p_p + h_p --> anhgm3p_c + h_c,,,
rxn08080,0.0,anhgm_c + h2o_c --> acgam_c + anhm_c,,82.53895579,0.0
rxn08083_num1,0.0,1ddecg3p_c + ddcaACP_c + h_c --> ACP_c + pa120_c,,,
rxn08084_num1,0.0003736194572718364,1tdecg3p_c + h_c + myrsACP_c --> ACP_c + pa140_c,,,
rxn08085_num1,0.0,1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c,,,
rxn08086_num1,0.00037361945727183634,1hdecg3p_c + palmACP_c --> ACP_c + pa160_c,,,
rxn08087_num1,0.0002365061362922296,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c,,,
rxn08088_num1,0.0,1odecg3p_c + cpd15268_c0 + h_c --> ACP_c + pa180_c,,,
rxn08089_num1,0.0015390826855984936,1odec11eg3p_c + octeACP_c --> ACP_c + pa181_c,,,
rxn08103_num1,0.0,ala__L_c + pydx5p_c --> pyam5p_c + pyr_c,,93.23929261,0.0
rxn08131,0.0,air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c,,54.29092898,0.0
rxn08136,0.0,anhm_c + atp_c + h2o_c --> acmum6p_c + adp_c + h_c,,183.5699817,0.0
rxn08154,0.0,arg__L_c + h_p --> arg__L_p + h_c,,,
rxn08155,0.0,arg__L_p --> arg__L_e,,,
rxn08162,0.0,asn__L_e --> asn__L_p,,,
rxn08168,1.729048649641901e-06,asp__L_c + fum_c --> iasp_c + succ_c,1.5.99.-,226.2645863,7.641711316455804e-09
rxn08170,0.0,asp__L_e --> asp__L_p,,,
rxn08173,0.10444182005074225,adp_c + 4.0 h_p + pi_c --> atp_c + h2o_c + 3.0 h_c,,,
rxn08180,0.0,amet_c + dtbt_c + s_c --> btn_c + dad_5_c + h_c + met__L_c,,145.1850378,0.0
rxn08181,0.0,atp_c + butso3_p + h2o_c --> adp_c + butso3_c + h_c + pi_c,,,
rxn08182,0.0,butso3_p --> butso3_e,,,
rxn08186,0.0,ca2_p --> ca2_e,3.6.3.8,,
rxn08188,0.0,ca2_c + na1_p --> ca2_p + na1_c,,,
rxn08196,0.0,cd2_c + h_p --> cd2_p + h_c,,,
rxn08197,0.0,cd2_p --> cd2_e,,,
rxn08208,0.0,2.0 amet_c + pe181_c --> 2.0 ahcys_c + cpe180_c + 3.0 h_c,,,
rxn08210,0.0,atp_c + cgly_p + h2o_c --> adp_c + cgly_c + h_c + pi_c,,,
rxn08211,0.0,cgly_p --> cgly_e,,,
rxn08227,1.6924029158570712e-05,2.0 pg140_c --> clpn140_c + glyc_c,,,
rxn08229,1.6924029158570712e-05,2.0 pg160_c --> clpn160_c + glyc_c,,,
rxn08230,3.3848058317141414e-06,2.0 pg161_c --> clpn161_c + glyc_c,,,
rxn08232,0.0001320074274368515,2.0 pg181_c --> clpn181_c + glyc_c,,,
rxn08233_num1,8.53167548510346e-06,2.0 cl_p + h_c --> 2.0 cl_c + h_p,,,
rxn08234,1.706335097020692e-05,cl_e --> cl_p,,,
rxn08237,0.0020988513457026936,co2_p --> co2_e,,,
rxn08238,0.0,co2_p --> co2_c,,,
rxn08240,0.0,cobalt2_c + h_p --> cobalt2_p + h_c,,,
rxn08241,0.0,cobalt2_p --> cobalt2_e,,,
rxn08273,0.0,cu2_p --> cu2_e,,,
rxn08281,0.0,atp_c + cys__L_p + h2o_c --> adp_c + cys__L_c + h_c + pi_c,3.6.3.21,,
rxn08284,0.0,cys__L_p --> cys__L_e,,,
rxn08306,0.0,ctp_c + pa120_c --> cdpdddecg_c + h_c + ppi_c,,1422.563027,0.0
rxn08307,0.00037361945727183634,ctp_c + pa140_c --> cdpdtdecg_c + h_c + ppi_c,,328.3204856,1.1379718100411958e-06
rxn08308,0.0,ctp_c + pa141_c --> cdpdtdec7eg_c + h_c + ppi_c,,328.3204856,0.0
rxn08309,0.0003736194572718364,ctp_c + pa160_c --> cdpdhdecg_c + h_c + ppi_c,,974.6491435,3.83337388396152e-07
rxn08310,0.00023650613629222963,ctp_c + pa161_c --> cdpdhdec9eg_c + h_c + ppi_c,,974.6491435,2.4265771726113423e-07
rxn08311,0.0,ctp_c + pa180_c --> cdpdodecg_c + h_c + ppi_c,,328.3204856,0.0
rxn08312,0.0015390826855984936,ctp_c + pa181_c --> cdpdodec11eg_c + h_c + ppi_c,,328.3204856,4.687744911152427e-06
rxn08350,0.0,h_p + lac__D_p --> h_c + lac__D_c,,,
rxn08351,0.0,lac__D_e --> lac__D_p,,,
rxn08352,0.0,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c,1.17.7.4,796.6564394,0.0
rxn08386,0.0036811352323054317,h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c,,1003.832007,3.6670829447914104e-06
rxn08390,0.0036811352323054317,h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c,,250.6915341,1.4683923194777847e-05
rxn08392,0.0,h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c,1.3.1.9,250.6915341,0.0
rxn08393,0.0004345370772113151,h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c,"1.3.1.10,1.3.1.39",971.1546432,4.4744375188229047e-07
rxn08394,0.0036567681846335722,h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c,,971.1546432,3.7653819710775928e-06
rxn08398,0.003118777117678574,h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c,,250.6915341,1.2440695809195153e-05
rxn08423,0.0,etha_p + h_p --> etha_c + h_c,,,
rxn08424,0.0,etha_p --> etha_e,,,
rxn08425,0.0,atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c,,,
rxn08426,0.0,ethso3_p --> ethso3_e,,,
rxn08428,0.0,etoh_p --> etoh_e,,,
rxn08433,0.0,dcaACP_c + h2o_c --> ACP_c + dca_c + h_c,,,
rxn08434,0.0,h2o_c + myrsACP_c --> ACP_c + h_c + ttdca_c,,,
rxn08435,0.0,h2o_c + tdeACP_c --> ACP_c + h_c + ttdcea_c,,,
rxn08437,0.0,h2o_c + hdeACP_c --> ACP_c + h_c + hdcea_c,,,
rxn08438,0.0,h2o_c + ocACP_c --> ACP_c + h_c + octa_c,,295.3608685,0.0
rxn08440,0.0,ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c,3.1.2.2,,
rxn08441,0.0,h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c,3.1.2.2,,
rxn08442,0.0,h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c,,,
rxn08443,0.0,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c,,,
rxn08444,0.0,h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,3.1.2.2,,
rxn08445,0.0,h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c,,,
rxn08446,0.0,h2o_c + hxcoa_c --> coa_c + h_c + hxa_c,,,
rxn08459,0.00111215544227118,fad_c + h_c + nadph_c --> fadh2_c + nadp_c,,,
rxn08461,0.034611669221298366,fald_p --> fald_e,,,
rxn08462,0.0,fald_p --> fald_c,,,
rxn08472,1.0832661029617383e-05,atp_c + fe2_p + h2o_c --> adp_c + fe2_c + h_c + pi_c,,,
rxn08475,0.0,fe2_p --> fe2_e,,,
rxn08477,0.0,atp_c + fe3_p + h2o_c --> adp_c + fe3_c + h_c + pi_c,3.6.3.30,,
rxn08492,0.0,fe3_p --> fe3_e,,,
rxn08521,0.0,2.0 h_c + nadh_c + ribflv_c --> nad_c + rbflvrd_c,,487.0308223,0.0
rxn08537,0.0,fru_e --> fru_p,,,
rxn08537_p,0.0,fru_p --> fru_c,,,
rxn08546,0.0,ddcaACP_c + glyc3p_c --> 1ddecg3p_c + ACP_c,,314.2857678,0.0
rxn08547,0.0,glyc3p_c + myrsACP_c --> 1tdecg3p_c + ACP_c,,101.2522088,0.0
rxn08548,0.0,glyc3p_c + h_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c,,101.2522088,0.0
rxn08549,0.0,glyc3p_c + h_c + palmACP_c --> 1hdecg3p_c + ACP_c,,101.2522088,0.0
rxn08550,0.00023650613629222963,glyc3p_c + h_c + hdeACP_c --> 1hdec9eg3p_c + ACP_c,,220.9721935,1.0702981789074271e-06
rxn08551,0.0,cpd15268_c0 + glyc3p_c --> 1odecg3p_c + ACP_c,,308.6156213,0.0
rxn08552,0.0015390826855984938,glyc3p_c + h_c + octeACP_c --> 1odec11eg3p_c + ACP_c,,227.7277525,6.758432684213549e-06
rxn08583,0.0,gicolipa_c + udpg_c --> gagicolipa_c + udp_c,,,
rxn08608_q10,0.0,glc__D_p + h2o_p + q10_c --> cpd25915_c0 + glcn_p + h_p,,,
rxn08609,0.0,glcn_p + h_p --> glcn_c + h_c,,,
rxn08610,0.0,glcn_e --> glcn_p,,,
rxn08616,7.363963218744313,glc__D_p --> glc__D_c,,,
rxn08617,7.363963218744313,glc__D_e --> glc__D_p,,,
rxn08618,0.0,icolipa_c + udpg_c --> gicolipa_c + 4.0 h_c + udp_c,,,
rxn08619,0.0,gagicolipa_c + udpg_c --> ggagicolipa_c + udp_c,,,
rxn08620,0.0,ggagicolipa_c + udpg_c --> gggagicolipa_c + udp_c,,,
rxn08624,0.0,atp_c + gln__L_p + h2o_c --> adp_c + gln__L_c + h_c + pi_c,3.6.3.21,,
rxn08625,0.0,gln__L_p --> gln__L_e,,,
rxn08631,0.0,glu__L_p + h_p --> glu__L_c + h_c,,,
rxn08633,0.0,glu__L_p --> glu__L_e,,,
rxn08668,0.0,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,3.1.4.46,,
rxn08676,0.0,atp_c + gthrd_p + h2o_c --> adp_c + gthrd_c + h_c + pi_c,,,
rxn08677,0.0,gthrd_p --> gthrd_e,,,
rxn08680,0.0,gtp_e --> gtp_p,,,
rxn08686,0.0,h2o_e --> h2o_p,,,
rxn08687,0.0,h2o_p --> h2o_c,,,
rxn08689,0.0,h2s_c --> h2s_p,,,
rxn08690,0.0,h2s_p --> h2s_e,,,
rxn08691,0.0,h2_e --> h2_p,,,
rxn08692,0.0,h2_p --> h2_c,,,
rxn08708,0.0,atp_c + hhlipa_c --> adp_c + h_c + phhlipa_c,,,
rxn08709,0.0,atp_c + hphhlipa_c --> adp_c + h_c + phphhlipa_c,,,
rxn08710,0.0,adphep_LD_c + lipa_c --> adp_c + hlipa_c,2.4.-.-,,
rxn08711,0.0,adphep_LD_c + hlipa_c --> adp_c + hhlipa_c,2.4.1.-,,
rxn08712,0.0,adphep_LD_c + phhlipa_c --> adp_c + hphhlipa_c,,,
rxn08713,0.0,adphep_LD_c + gggagicolipa_c --> adp_c + colipa_c,,,
rxn08730,0.0,h_e --> h_p,,,
rxn08756,0.0,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,1.17.7.4,210.5883651,0.0
rxn08758,0.0,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c,,,
rxn08759,0.0,isetac_p --> isetac_e,,,
rxn08760,0.0,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c,,,
rxn08761,0.0,kdo2lipid4_e --> kdo2lipid4_p,,,
rxn08769,0.0,h_p + k_p --> h_c + k_c,,,
rxn08771_num1,0.0,k_e --> k_p,,,
rxn08796,0.0,1ddecg3p_c + h2o_c --> ddca_c + glyc3p_c + h_c,,547.3067404,0.0
rxn08797,0.0,1tdecg3p_c + h2o_c --> glyc3p_c + h_c + ttdca_c,,724.7696232,0.0
rxn08798,0.0,1tdec7eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdcea_c,,2540.663999,0.0
rxn08799,0.0,1hdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdca_c,,496.7728632,0.0
rxn08800,0.0,1hdec9eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdcea_c,,217.09279,0.0
rxn08801,0.0,1odecg3p_c + h2o_c --> glyc3p_c + h_c + ocdca_c,,279.2194095,0.0
rxn08802,0.0,1odec11eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdcea_c,,237.0677254,0.0
rxn08817,0.0,2ddecg3p_c + h2o_c --> ddca_c + glyc3p_c + 2.0 h_c,,2071.463301,0.0
rxn08818,0.0,2tdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdca_c,,259.9545135,0.0
rxn08819,0.0,2tdec7eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdcea_c,,228.2811689,0.0
rxn08820,0.0,2hdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdca_c,,2375.659888,0.0
rxn08821,0.0,2hdec9eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdcea_c,,188.5807294,0.0
rxn08822,0.0,2odecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdca_c,,657.2158112,0.0
rxn08823,0.0,2odec11eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdcea_c,,373.8189564,0.0
rxn08831,0.0,2agpg120_c + pg120_c --> apg120_c + g3pg_c,,,
rxn08832,0.0,2agpg140_c + pg140_c --> apg140_c + g3pg_c,,,
rxn08833,0.0,2agpg141_c + pg141_c --> apg141_c + g3pg_c,,,
rxn08834,0.0,2agpg160_c + pg160_c --> apg160_c + g3pg_c,,,
rxn08835,0.0,2agpg161_c + pg161_c --> apg161_c + g3pg_c,,,
rxn08836,0.0,2agpg180_c + pg180_c --> apg180_c + g3pg_c,,,
rxn08837,0.0,2agpg181_c + pg181_c --> apg181_c + g3pg_c,,,
rxn08838,0.0,2agpe120_c + h2o_c --> ddca_c + g3pe_c + h_c,,182.8554665,0.0
rxn08839,0.0,2agpe140_c + h2o_c --> g3pe_c + h_c + ttdca_c,,962.3556399,0.0
rxn08840,0.0,2agpe141_c + h2o_c --> g3pe_c + h_c + ttdcea_c,,637.5596164,0.0
rxn08841,0.0,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c,,271.7426329,0.0
rxn08842,0.0,2agpe161_c + h2o_c --> g3pe_c + h_c + hdcea_c,,266.5806617,0.0
rxn08843,0.0,2agpe180_c + h2o_c --> g3pe_c + h_c + ocdca_c,,798.2077652,0.0
rxn08844,0.0,2agpe181_c + h2o_c --> g3pe_c + h_c + ocdcea_c,,1248.631392,0.0
rxn08845,0.0,2agpg120_c + h2o_c --> ddca_c + g3pg_c + h_c,,841.7470025,0.0
rxn08846,0.0,2agpg140_c + h2o_c --> g3pg_c + h_c + ttdca_c,,840.1312626,0.0
rxn08847,0.0,2agpg141_c + h2o_c --> g3pg_c + h_c + ttdcea_c,,950.4728193,0.0
rxn08848,0.0,2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c,,937.5577879,0.0
rxn08849,0.0,2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c,,890.9736359,0.0
rxn08850,0.0,2agpg180_c + h2o_c --> g3pg_c + h_c + ocdca_c,,930.983598,0.0
rxn08851,0.0,2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c,,456.1673799,0.0
rxn08855_num1,0.0,h_p + lys__L_c --> h_c + lys__L_p,,,
rxn08856,0.0,lys__L_e --> lys__L_p,,,
rxn08909,0.0,atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c,,,
rxn08920,0.0,met__L_p --> met__L_e,,,
rxn08921_num1,2.4887710014146588e-05,2.0 h_c + mg2_p --> 2.0 h_p + mg2_c,,,
rxn08922,2.4887710014146585e-05,mg2_e --> mg2_p,,,
rxn08946,0.0,h_p + mn2_c --> h_c + mn2_p,,,
rxn08952,0.0,mn2_p --> mn2_e,,,
rxn08954,0.0,ckdo_c + phphhlipa_c --> cmp_c + h_c + kphphhlipa_c,,,
rxn08955,3.667791196353611e-06,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c,,,
rxn08956,3.667791196353611e-06,mobd_e --> mobd_p,,,
rxn08959,0.0,atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c,,,
rxn08960,0.0,mso3_p --> mso3_e,,,
rxn08983,0.0,2.0 h_p + na1_c --> 2.0 h_c + na1_p,,,
rxn08985,0.0,na1_p --> na1_e,,,
rxn08986,0.2901974140796201,nh4_e --> nh4_p,,,
rxn08987,0.29019741407962013,nh4_p --> nh4_c,,,
rxn08990,0.0,h_p + ni2_c --> h_c + ni2_p,,,
rxn08991,0.0,ni2_p --> ni2_e,,,
rxn09013,0.0,datp_c + h2o_c --> damp_c + 2.0 h_c + ppi_c,,,
rxn09014,0.0,dttp_c + h2o_c --> dtmp_c + 2.0 h_c + ppi_c,,,
rxn09031,0.0,o2_p --> o2_e,,,
rxn09032,0.0,o2_p --> o2_c,,,
rxn09041,0.0,2ommbl_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2omhmbl_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c,,,
rxn09071,2.4575773128317163e-06,nad_c + pdx5p_c --> h_c + nadh_c + pydx5p_c,,,
rxn09102,4.1592953016826314e-05,h2o_c + pgp140_c --> h_c + pg140_c + pi_c,,,
rxn09104,4.159295301682632e-05,h2o_c + pgp160_c --> h_c + pg160_c + pi_c,,,
rxn09105,8.318590603365263e-06,h2o_c + pgp161_c --> h_c + pg161_c + pi_c,,,
rxn09107,0.0003244250335312452,h2o_c + pgp181_c --> h_c + pg181_c + pi_c,,,
rxn09108,0.0,cdpdddecg_c + glyc3p_c --> cmp_c + pgp120_c,,3062.837712,0.0
rxn09109,4.1592953016826314e-05,cdpdtdecg_c + glyc3p_c --> cmp_c + pgp140_c,,2485.455642,1.673453845402658e-08
rxn09110,0.0,cdpdtdec7eg_c + glyc3p_c --> cmp_c + pgp141_c,,3426.876932,0.0
rxn09111,4.1592953016826314e-05,cdpdhdecg_c + glyc3p_c --> cmp_c + pgp160_c,,602.7138693,6.900945064551597e-08
rxn09112,8.318590603365263e-06,cdpdhdec9eg_c + glyc3p_c --> cmp_c + pgp161_c,,2910.61092,2.8580221925935955e-09
rxn09113,0.0,cdpdodecg_c + glyc3p_c --> cmp_c + pgp180_c,,872.5581806,0.0
rxn09114,0.00032442503353124515,cdpdodec11eg_c + glyc3p_c --> cmp_c + pgp181_c,,630.0372266,5.149299435558863e-07
rxn09115,0.0,atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c,,811.3672969,0.0
rxn09116,0.0,pheme_p --> pheme_e,,,
rxn09121,0.0,pi_p --> pi_e,,,
rxn09122,0.040801675152385204,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,3.6.3.27,,
rxn09123,0.0,h2o_c + pa120_c --> 2ddecg3p_c + ddca_c + h_c,,,
rxn09124,0.0,h2o_c + pa140_c --> 2tdecg3p_c + h_c + ttdca_c,,,
rxn09125,0.0,h2o_c + pa141_c --> 2tdec7eg3p_c + h_c + ttdcea_c,,,
rxn09127,0.0,h2o_c + pa161_c --> 2hdec9eg3p_c + h_c + hdcea_c,,,
rxn09128,0.0,h2o_c + pa180_c --> 2odecg3p_c + h_c + ocdca_c,,,
rxn09129,0.0,h2o_c + pa181_c --> 2odec11eg3p_c + h_c + ocdcea_c,,,
rxn09162,0.0,h2o_c + pg161_c --> 1agpg161_c + h_c + hdcea_c,,,
rxn09163,0.0,1agpg180_c + h_c + ocdca_c --> h2o_c + pg180_c,,,
rxn09176,0.0,atp_c + pi_c --> adp_c + ppi_c,,,
rxn09177,0.0,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + 2.0 h_c + ppi_c,6.3.2.5,410.6143288,0.0
rxn09197,0.0,2.0 h_c + ps120_c --> co2_c + pe120_c,,403.0086079,0.0
rxn09198,0.0001297986982076821,2.0 h_c + ps140_c --> co2_c + pe140_c,,1374.310916,9.444638523680482e-08
rxn09199,0.0,2.0 h_c + ps141_c --> co2_c + pe141_c,,403.0086079,0.0
rxn09200,0.00012979869820768216,2.0 h_c + ps160_c --> co2_c + pe160_c,,1305.994299,9.93868796418706e-08
rxn09201,2.5959739641536427e-05,2.0 h_c + ps161_c --> co2_c + pe161_c,,566.3477266,4.5837103995071336e-08
rxn09202,0.0,2.0 h_c + ps180_c --> co2_c + pe180_c,,985.9219513,0.0
rxn09203,0.0010124298460199206,2.0 h_c + ps181_c --> co2_c + pe181_c,,2652.537911,3.8168345938484144e-07
rxn09205,0.0,cdpdddecg_c + ser__L_c --> cmp_c + 2.0 h_c + ps120_c,,532.2272079,0.0
rxn09206,0.0001297986982076821,cdpdtdecg_c + ser__L_c --> cmp_c + 2.0 h_c + ps140_c,,1317.588599,9.851231128304725e-08
rxn09207,0.0,cdpdtdec7eg_c + ser__L_c --> cmp_c + 2.0 h_c + ps141_c,,2964.787505,0.0
rxn09208,0.00012979869820768213,cdpdhdecg_c + ser__L_c --> cmp_c + 2.0 h_c + ps160_c,,701.3664014,1.8506546357024016e-07
rxn09209,2.595973964153643e-05,cdpdhdec9eg_c + ser__L_c --> cmp_c + 2.0 h_c + ps161_c,,2084.510469,1.245363840940078e-08
rxn09210,0.0,cdpdodecg_c + ser__L_c --> cmp_c + 2.0 h_c + ps180_c,,2084.510469,0.0
rxn09211,0.0010124298460199206,cdpdodec11eg_c + ser__L_c --> cmp_c + 2.0 h_c + ps181_c,,2268.868083,4.4622684483323513e-07
rxn09225,0.0,dtdprmn_c + 4.0 h_c + kphphhlipa_c --> dtdp_c + icolipa_c,,,
rxn09240,0.0,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + h_c + pi_c + ppi_c,,,
rxn09243,0.0,sbt__D_e --> sbt__D_p,,,
rxn09256,0.0,h_p + skm_p --> h_c + skm_c,,,
rxn09257,0.0,skm_p --> skm_e,,,
rxn09261,0.0,so4_p --> so4_e,,,
rxn09277,0.0,atp_c + h2o_c + sulfac_p --> adp_c + h_c + pi_c + sulfac_c,,,
rxn09278,0.0,sulfac_p --> sulfac_e,,,
rxn09280,0.003681135232305432,cpd11475_c0 --> cdec3eACP_c,,,
rxn09285,0.0,atp_c + h2o_c + taur_p --> adp_c + h_c + pi_c + taur_c,3.6.3.36,,
rxn09286,0.0,taur_p --> taur_e,,,
rxn09297,1.4291926668562225e-06,atp_c + h2o_c + thm_p --> adp_c + h_c + pi_c + thm_c,7.6.2.15,,
rxn09300,1.4291926668562225e-06,thm_e --> thm_p,,,
rxn09310_num1,0.0,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + 2.0 h_c + ppi_c,,,
rxn09329,0.0,atp_c + h2o_c + tsul_p --> adp_c + h_c + pi_c + tsul_c,3.6.3.25,,
